time, inductor_current, output_voltage 
0.159466,    59933,   394136 
0.159468,    55993,   394198 
0.159470,    52053,   394248 
0.159472,    48112,   394286 
0.159474,    44171,   394312 
0.159476,    40230,   394326 
0.159478,    36288,   394328 
0.159480,    32346,   394318 
0.159482,    28404,   394296 
0.159484,    24463,   394262 
0.159486,    20522,   394216 
0.159488,    16582,   394158 
0.159490,    12642,   394089 
0.159492,     8703,   394008 
0.159494,     4765,   393915 
0.159496,      828,   393810 
0.159498, 33551324,   393693 
0.159500, 33547389,   393564 
0.159502,     4743,   393423 
0.159504,    16530,   393318 
0.159506,    28318,   393249 
0.159508,    40107,   393215 
0.159510,    51897,   393217 
0.159512,    63686,   393255 
0.159514,    75475,   393328 
0.159516,    87263,   393437 
0.159518,    83330,   393581 
0.159520,    79396,   393713 
0.159522,    75461,   393833 
0.159524,    71524,   393942 
0.159526,    67586,   394039 
0.159528,    63647,   394124 
0.159530,    59707,   394197 
0.159532,    55767,   394258 
0.159534,    51826,   394307 
0.159536,    47885,   394344 
0.159538,    43943,   394369 
0.159540,    40001,   394382 
0.159542,    36059,   394383 
0.159544,    32117,   394372 
0.159546,    28175,   394349 
0.159548,    24233,   394314 
0.159550,    20292,   394268 
0.159552,    16351,   394210 
0.159554,    12411,   394140 
0.159556,     8471,   394058 
0.159558,     4532,   393964 
0.159560,      594,   393858 
0.159562, 33551089,   393740 
0.159564, 33547153,   393610 
0.159566, 33543219,   393469 
0.159568,      574,   393316 
0.159570,    12363,   393198 
0.159572,    24153,   393116 
0.159574,    35943,   393070 
0.159576,    47734,   393059 
0.159578,    59525,   393084 
0.159580,    71316,   393145 
0.159582,    83106,   393241 
0.159584,    79175,   393373 
0.159586,    75243,   393493 
0.159588,    71310,   393601 
0.159590,    67376,   393697 
0.159592,    63441,   393781 
0.159594,    59505,   393853 
0.159596,    55568,   393913 
0.159598,    51631,   393961 
0.159600,    47693,   393997 
0.159602,    43755,   394022 
0.159604,    39816,   394035 
0.159606,    35877,   394036 
0.159608,    31938,   394025 
0.159610,    27999,   394002 
0.159612,    24061,   393967 
0.159614,    20123,   393920 
0.159616,    16185,   393861 
0.159618,    12248,   393790 
0.159620,     8312,   393708 
0.159622,     4377,   393614 
0.159624,      443,   393508 
0.159626, 33550942,   393390 
0.159628, 33547010,   393260 
0.159630, 33543079,   393118 
0.159632, 33539149,   392964 
0.159634, 33550941,   392799 
0.159636,     8303,   392669 
0.159638,    20098,   392575 
0.159640,    31894,   392517 
0.159642,    43690,   392494 
0.159644,    55487,   392507 
0.159646,    67284,   392556 
0.159648,    79080,   392640 
0.159650,    90875,   392760 
0.159652,    86949,   392915 
0.159654,    83022,   393058 
0.159656,    79093,   393190 
0.159658,    75163,   393310 
0.159660,    71232,   393418 
0.159662,    67299,   393514 
0.159664,    63366,   393598 
0.159666,    59432,   393670 
0.159668,    55497,   393730 
0.159670,    51561,   393778 
0.159672,    47625,   393814 
0.159674,    43689,   393838 
0.159676,    39752,   393851 
0.159678,    35815,   393852 
0.159680,    31878,   393841 
0.159682,    27941,   393818 
0.159684,    24004,   393783 
0.159686,    20068,   393736 
0.159688,    16132,   393677 
0.159690,    12197,   393606 
0.159692,     8263,   393523 
0.159694,     4329,   393429 
0.159696,      396,   393323 
0.159698, 33550896,   393205 
0.159700, 33546966,   393075 
0.159702,     4325,   392933 
0.159704,    16117,   392827 
0.159706,    27910,   392757 
0.159708,    39704,   392722 
0.159710,    51498,   392723 
0.159712,    63292,   392759 
0.159714,    75086,   392831 
0.159716,    86879,   392939 
0.159718,    82951,   393082 
0.159720,    79022,   393213 
0.159722,    75092,   393332 
0.159724,    71160,   393440 
0.159726,    67227,   393536 
0.159728,    63293,   393620 
0.159730,    59358,   393692 
0.159732,    55423,   393752 
0.159734,    51487,   393800 
0.159736,    47551,   393836 
0.159738,    43614,   393860 
0.159740,    39677,   393872 
0.159742,    35740,   393872 
0.159744,    31803,   393860 
0.159746,    27866,   393837 
0.159748,    23929,   393802 
0.159750,    19993,   393755 
0.159752,    16057,   393696 
0.159754,    12122,   393625 
0.159756,     8187,   393542 
0.159758,     4253,   393447 
0.159760,      320,   393340 
0.159762, 33550820,   393222 
0.159764, 33546889,   393092 
0.159766, 33542960,   392950 
0.159768,      320,   392796 
0.159770,    12114,   392678 
0.159772,    23909,   392595 
0.159774,    35705,   392548 
0.159776,    47501,   392537 
0.159778,    59297,   392561 
0.159780,    71093,   392621 
0.159782,    82888,   392717 
0.159784,    94682,   392848 
0.159786,    90755,   393015 
0.159788,    86827,   393170 
0.159790,    82897,   393313 
0.159792,    78966,   393444 
0.159794,    75033,   393563 
0.159796,    71099,   393670 
0.159798,    67164,   393765 
0.159800,    63228,   393848 
0.159802,    59291,   393920 
0.159804,    55353,   393980 
0.159806,    51415,   394028 
0.159808,    47476,   394064 
0.159810,    43537,   394088 
0.159812,    39598,   394100 
0.159814,    35659,   394100 
0.159816,    31720,   394088 
0.159818,    27781,   394064 
0.159820,    23842,   394028 
0.159822,    19903,   393980 
0.159824,    15965,   393921 
0.159826,    12027,   393850 
0.159828,     8090,   393767 
0.159830,     4154,   393672 
0.159832,      219,   393565 
0.159834, 33550717,   393446 
0.159836,     8072,   393315 
0.159838,    19861,   393220 
0.159840,    31650,   393161 
0.159842,    43440,   393137 
0.159844,    55230,   393149 
0.159846,    67020,   393197 
0.159848,    78810,   393280 
0.159850,    90599,   393399 
0.159852,    86667,   393553 
0.159854,    82733,   393695 
0.159856,    78798,   393826 
0.159858,    74861,   393945 
0.159860,    70923,   394052 
0.159862,    66984,   394147 
0.159864,    63044,   394230 
0.159866,    59103,   394301 
0.159868,    55162,   394360 
0.159870,    51220,   394407 
0.159872,    47278,   394442 
0.159874,    43335,   394465 
0.159876,    39392,   394476 
0.159878,    35449,   394475 
0.159880,    31506,   394462 
0.159882,    27563,   394438 
0.159884,    23620,   394402 
0.159886,    19678,   394354 
0.159888,    15736,   394294 
0.159890,    11795,   394222 
0.159892,     7854,   394138 
0.159894,     3914,   394042 
0.159896, 33554407,   393934 
0.159898, 33550469,   393814 
0.159900, 33546533,   393683 
0.159902,     3886,   393540 
0.159904,    15672,   393432 
0.159906,    27459,   393360 
0.159908,    39247,   393324 
0.159910,    51035,   393323 
0.159912,    62823,   393358 
0.159914,    74611,   393428 
0.159916,    86398,   393534 
0.159918,    82464,   393676 
0.159920,    78529,   393806 
0.159922,    74593,   393924 
0.159924,    70655,   394030 
0.159926,    66716,   394124 
0.159928,    62776,   394206 
0.159930,    58836,   394276 
0.159932,    54895,   394334 
0.159934,    50953,   394380 
0.159936,    47011,   394414 
0.159938,    43069,   394436 
0.159940,    39126,   394446 
0.159942,    35183,   394445 
0.159944,    31240,   394432 
0.159946,    27297,   394407 
0.159948,    23355,   394370 
0.159950,    19413,   394321 
0.159952,    15471,   394260 
0.159954,    11530,   394187 
0.159956,     7590,   394102 
0.159958,     3651,   394005 
0.159960, 33554145,   393897 
